市场,代码,名称,流通股本,地区,行业,更新日期,上市日期,总股本,国家股,发起人法人股,法人股,B股,H股,职工股,总资产,流动资产,固定资产,无形资产,股东人数,流动负债,长期负债,资本公积金,净资产,主营收入,主营利润,应收账款,营业利润,投资收益,经营现金流,总现金流,存货,利润总和,税后利润,净利润,未分配利润,每股净资产,baoliu2
0,000651,格力电器,5970491875.0,广东,23,20171031,19961118,6015730625.0,1276200000.0,1.1229059e+11,8.2428712e+11,0.0,0.0,0.0,2.20723776e+11,1.74675488e+11,17277720000.0,3579083750.0,363550.0,1.60471776e+11,1116523250.0,183400609.375,58623900000.0,1.1087468e+11,76089816000.0,4813254500.0,17794396000.0,99738703.125,5738901000.0,-5236289500.0,13117891000.0,18262944000.0,15533022000.0,15460709000.0,48707344000.0,0.0,9.0
0,000652,泰达股份,1468756875.0,天津,12,20171031,19961128,1475573906.25,1709010000.0,713222187.5,1.0003453e+11,0.0,0.0,0.0,33787364000.0,26458650000.0,435952625.0,1239786750.0,104360.0,19716872000.0,781854750.0,685222812.5,3562116250.0,12013218000.0,11639568000.0,2366413750.0,45057500.0,57521898.4375,865083125.0,690839625.0,15441258000.0,44797000.0,38897101.5625,65352898.4375,991853812.5,0.0,9.0
0,000655,金岭矿业,595340195.312,山东,3,20171027,19961128,595340195.312,1105010000.0,-1409135468.75,4516671250.0,0.0,0.0,0.0,3068238000.0,1057815750.0,430841906.25,402291000.0,46788.0,342533500.0,16330799.8047,487998093.75,2707020250.0,887824687.5,572507687.5,115440000.0,114762593.75,28726699.2188,174221890.625,130666601.562,68262898.4375,114376203.125,96304906.25,96038898.4375,1317225125.0,0.0,9.0
0,000656,金科股份,5233885937.5,重庆,11,20171218,19961128,5339715625.0,1905010000.0,10085755625.0,2.1290444e+11,0.0,0.0,150.00000596,1.42186352e+11,1.3086588e+11,2444872000.0,60016296.875,213602.0,64357204000.0,2132434250.0,3881335250.0,19415832000.0,18073990000.0,14695889000.0,817669062.5,1248059250.0,300234718.75,-14293514000.0,-1971870125.0,93107800000.0,1219608875.0,1083665000.0,947598000.0,6900177500.0,3.12800002098,9.0
0,000657,中钨高新,245570703.125,海南,36,20171031,19961205,628654609.375,1267600000.0,220625000.0,39036305000.0,0.0,0.0,0.0,7297799000.0,4166977500.0,2185629000.0,580950562.5,37000.0,2861180500.0,574885562.5,2741180250.0,3103094000.0,4852275500.0,3905624500.0,1133955250.0,190840093.75,0.0,474363281.25,127918398.438,1623563125.0,205635187.5,168110609.375,125383296.875,-243245187.5,0.0,9.0
0,000659,*ST中富,1285702500.0,广东,46,20171031,19961203,1285702500.0,1249200000.0,-791468906.25,13457730000.0,0.0,0.0,0.0,2681821500.0,860834312.5,1451188625.0,95475703.125,63360.0,838503187.5,-12638399.4141,265183312.5,525741000.0,1345894375.0,1057370750.0,389898718.75,39053703.125,72600.0061035,138201390.625,45772898.4375,199922000.0,64137300.7812,40844601.5625,41576097.6562,-1393356500.0,0.0,9.0
0,000661,长春高新,170009199.219,吉林,34,20171025,19961218,170112304.688,1285990000.0,3795393750.0,21919522500.0,0.0,0.0,0.0,7418414000.0,5468597500.0,764956187.5,191410296.875,15463.0,2224978750.0,760535937.5,1966959000.0,4250757000.0,2647561250.0,316234312.5,754923437.5,879822812.5,34557101.5625,69055398.4375,-34802898.4375,2107888500.0,871976875.0,736091000.0,487003281.25,1773024875.0,0.0,9.0
0,000662,天夏智慧,287921699.219,广西,24,20171028,19961216,840844531.25,1687010000.0,1367277343.75,6556351250.0,0.0,0.0,0.0,5847970500.0,1656291875.0,1981699.95117,50862300.7812,21238.0,666671812.5,0.0,3827857250.0,5173532500.0,448889687.5,267277125.0,1157921375.0,218166890.625,55763398.4375,-523029500.0,-247149703.125,30815199.2188,231692593.75,204724500.0,208618687.5,439728593.75,0.0,9.0
0,000663,永安林业,215861601.562,福建,17,20171101,19961206,340988710.938,1003010000.0,88238798.8281,11111635000.0,0.0,0.0,0.0,4242576000.0,2002323750.0,761392562.5,128324203.125,13528.0,1642639500.0,35445902.3438,1609484750.0,2158677000.0,852810062.5,639537687.5,668188625.0,58814199.2188,1820399.90234,-56659601.5625,-172367687.5,819950687.5,59247898.4375,30573500.0,29367500.0,162220500.0,0.0,9.0
0,000665,湖北广电,636160195.312,湖北,18,20180124,19961210,636217500.0,2120990000.0,2376580312.5,16861213750.0,0.0,0.0,0.0,8699554000.0,1011248500.0,4788232000.0,122702101.562,22249.0,2627744000.0,217608593.75,3467434500.0,5776988000.0,1754096750.0,968984312.5,184886593.75,228410390.625,2575300.04883,446380593.75,-47548796.875,24928898.4375,242526000.0,242239203.125,245176187.5,1589777625.0,0.0,9.0
0,000666,经纬纺机,302134003.906,北京,45,20171021,19961210,704130000.0,1273200000.0,4249146562.5,43277490000.0,0.0,0.0,0.0,37058208000.0,18564364000.0,1496218500.0,432165687.5,36468.0,12303540000.0,10204090000.0,1906433000.0,7364207000.0,4400025500.0,2338828000.0,1147694750.0,2467491500.0,1013950312.5,1223441125.0,1157183125.0,839086812.5,2496222000.0,1910866125.0,834165312.5,3296246000.0,0.0,9.0
0,000667,美好置业,2539918281.25,云南,11,20171018,19961205,2559592343.75,1901010000.0,3118304375.0,26887030000.0,0.0,0.0,0.0,16758498000.0,15633761000.0,339975500.0,9658000.0,211900.0,6232747500.0,205275703.125,1547422625.0,6788564500.0,2185108500.0,1252636125.0,36963000.0,527070125.0,2909100.09766,-1243000750.0,-2278408000.0,11526322000.0,526914687.5,367680000.0,372872125.0,2431238000.0,0.0,9.0
0,000668,荣丰控股,146688398.438,上海,11,20171027,19961210,146841904.297,1901010000.0,-400554101.562,39024799.8047,0.0,0.0,0.0,1950547250.0,1882836500.0,3524100.09766,61100.0022888,8097.0,467010125.0,77330296.875,80465601.5625,583236750.0,5989600.09766,3473299.80469,58400.0015259,-29569800.7812,7473700.19531,5034100.09766,-29425601.5625,1614120500.0,-27223601.5625,-22298701.1719,-21038000.0,244369000.0,0.0,9.0
0,000669,金鸿控股,478526093.75,吉林,42,20171028,19961210,486006289.062,1303050000.0,1743503281.25,15882893750.0,0.0,0.0,0.0,12728486000.0,2206838000.0,5259185500.0,573200312.5,25722.0,4860560500.0,413698093.75,1797419000.0,4079196000.0,2310165500.0,1691870125.0,714092812.5,252076796.875,48551800.7812,135180000.0,-710675500.0,100514695.312,320271312.5,204073406.25,192357890.625,1692382625.0,0.0,9.0
0,000670,盈方微,600167304.688,湖北,35,20171031,19961217,816627265.625,1255010000.0,166990000.0,3749091875.0,0.0,0.0,0.0,740528687.5,336633187.5,141847500.0,109532101.562,94813.0,58644902.3438,-3376000.0,294858187.5,682008500.0,201216593.75,121406398.438,185493203.125,-23831599.6094,0.0,14074200.1953,-58509800.7812,55685296.875,-19785199.2188,-20979599.6094,-20064201.1719,83229906.25,0.0,9.0
0,000671,阳 光 城,3245566250.0,福建,11,20171117,19961218,4050073437.5,1901010000.0,3634397187.5,74590740000.0,0.0,0.0,0.0,1.96386064e+11,1.8093208e+11,730099312.5,105584804.688,42987.0,1.08229728e+11,12181851000.0,3550741000.0,14719046000.0,15520820000.0,12201140000.0,306916093.75,1326632625.0,26593898.4375,5856055000.0,7849134500.0,1.25897824e+11,1300837250.0,678616562.5,618743000.0,5236228000.0,3.38700008392,9.0
0,000672,上峰水泥,813619765.625,甘肃,22,20171026,19961218,813619765.625,1261010000.0,818437031.25,21311727500.0,0.0,0.0,0.0,6241034500.0,2653141250.0,2271904500.0,668172000.0,71630.0,3795570000.0,134939296.875,-971100625.0,1890699500.0,2939428500.0,1988628750.0,121880000.0,592848000.0,6742100.09766,606753625.0,79737406.25,1332159000.0,622477625.0,454068500.0,455504500.0,1805106750.0,0.0,9.0
0,000673,当代东方,417193789.062,山西,18,20171028,19970124,793335000.0,2110100000.0,1356930000.0,5005723125.0,0.0,0.0,0.0,3687236250.0,2441135250.0,83018898.4375,215200.012207,22457.0,877867812.5,257929296.875,1463278000.0,2341389250.0,565261812.5,365027625.0,608357687.5,80753195.3125,0.0,-207128593.75,-84022898.4375,471857125.0,83775304.6875,66823500.0,28770400.3906,61701500.0,0.0,9.0
0,000676,智度股份,316489101.562,河南,24,20171031,19961224,965710781.25,1687990000.0,1501805312.5,14752255000.0,0.0,0.0,0.0,7398884000.0,4365240500.0,9172400.39062,396880375.0,40598.0,1934366250.0,2433200.19531,3501946000.0,4881072500.0,4425551000.0,3860426250.0,1111988500.0,329333093.75,36629398.4375,-236217000.0,637151312.5,0.0,338502125.0,330606812.5,330088781.25,378420593.75,0.0,9.0
0,000677,恒天海龙,863975625.0,山东,27,20171027,19961226,863977968.75,1247050000.0,12130999.7559,3638536250.0,0.0,0.0,0.0,848036125.0,353417500.0,388092000.0,85097304.6875,55715.0,175395703.125,377844625.0,697688187.5,273952781.25,412128906.25,357756218.75,131646500.0,10207100.5859,206000.0,-37286898.4375,-41104703.125,57917300.7812,10887800.7812,8664200.19531,3419599.85352,-1500301500.0,0.0,9.0
0,000678,襄阳轴承,429079804.688,湖北,26,20171028,19970106,459611796.875,1271150000.0,16824200.4395,10979100000.0,0.0,0.0,0.0,2696673750.0,1077647250.0,1020535500.0,338663093.75,39359.0,1095485750.0,69080601.5625,770281000.0,1239177000.0,1183294625.0,1040247562.5,291278593.75,1514299.92676,0.0,-4590299.80469,-94253203.125,496595906.25,11750799.8047,9529600.58594,7076099.60938,-62641898.4375,0.0,9.0
0,000679,大连友谊,356339609.375,辽宁,12,20171031,19970124,356400000.0,1711300000.0,-1517149062.5,15030607500.0,0.0,0.0,0.0,6301783000.0,5094806000.0,285487218.75,156896109.375,29901.0,3531443750.0,175990000.0,68827203.125,1344136875.0,1341948000.0,1086647750.0,65459601.5625,7422100.09766,25141798.8281,-113882406.25,-189707890.625,3884307250.0,7577100.09766,575600.036621,5624799.80469,725440625.0,0.0,9.0
0,000680,山推股份,1056915390.62,山东,26,20171028,19970122,1240787578.12,1273010000.0,-815341406.25,32701905000.0,0.0,0.0,0.0,9292671000.0,5671037500.0,1757688500.0,584324687.5,129788.0,5417350000.0,300089093.75,1190131000.0,3294555000.0,4907298000.0,4087528750.0,1831299500.0,49956800.7812,168862312.5,497765906.25,397477812.5,1369670625.0,65523000.0,64265097.6562,63537796.875,494074406.25,0.0,9.0
0,000681,视觉中国,279872304.688,江苏,24,20171031,19970121,700577421.875,1687010000.0,1230927421.88,4770302812.5,0.0,0.0,0.0,3863997250.0,886261875.0,4304899.90234,9747599.60938,29191.0,518773093.75,18912300.7812,1600354250.0,2458161000.0,579678250.0,220814500.0,248746406.25,200310500.0,47582203.125,112421203.125,-114780796.875,29393601.5625,201184812.5,172419500.0,162633203.125,789528687.5,0.0,9.0
0,000682,东方电子,978017109.375,山东,43,20171030,19970121,978163203.125,1276100000.0,292645292.969,15442797500.0,0.0,0.0,0.0,4605385500.0,3668060250.0,593670875.0,98932898.4375,128375.0,1433801500.0,1358719875.0,453770312.5,1714032000.0,1706610625.0,1144736750.0,1115289750.0,123764203.125,3225100.09766,-135883703.125,766016375.0,964681812.5,124388796.875,106471296.875,34878000.0,267663812.5,0.0,9.0
0,000683,远兴能源,2832807812.5,内蒙,19,20171201,19970131,3967173125.0,1243010000.0,504170703.125,57878700000.0,0.0,0.0,129.999995232,22359420000.0,6307762000.0,9197309000.0,891042000.0,150870.0,10812834000.0,1631688000.0,1693556125.0,8598163000.0,8094524000.0,5972722000.0,503653093.75,802802125.0,35038300.7812,926667437.5,-1253565750.0,215306593.75,809230000.0,649054812.5,503006500.0,2756238750.0,2.20399999619,9.0
0,000685,中山公用,1253229921.88,广东,42,20171124,19970123,1475111406.25,1305050000.0,7287651250.0,10041105625.0,0.0,0.0,0.0,15649734000.0,2005392500.0,1538846125.0,788745500.0,49308.0,2469319500.0,198687406.25,2060370625.0,11912180000.0,1124617250.0,736022500.0,400154812.5,885043187.5,742015750.0,373575906.25,107973000.0,144584000.0,888687812.5,843595312.5,818139500.0,6766165500.0,0.0,9.0
0,000686,东北证券,2340452968.75,吉林,1,20171027,19970227,2340452968.75,1821210000.0,11594047500.0,30987922500.0,0.0,0.0,0.0,67981080000.0,0.0,706021562.5,189883687.5,120517.0,0.0,1087386125.0,5745288000.0,15790722000.0,3559863750.0,0.0,0.0,780832500.0,1056144750.0,2517434750.0,-6078752500.0,0.0,801103500.0,666155500.0,640900500.0,5161670500.0,0.0,9.0
0,000687,华讯方舟,531158007.812,河北,24,20171027,19970221,766199375.0,1681010000.0,1214349062.5,11947023750.0,0.0,0.0,0.0,3844938750.0,2430932250.0,50920097.6562,35070300.7812,70068.0,1443137000.0,-1277699.95117,892338187.5,1398399250.0,1050098000.0,734053687.5,951743812.5,64631898.4375,749199.951172,-301137781.25,-385077625.0,79559906.25,71226398.4375,46702898.4375,52353101.5625,-206794296.875,0.0,9.0
0,000688,建新矿业,1137295000.0,重庆,36,20171026,19970120,1137299296.88,1107010000.0,1521155937.5,7828366250.0,0.0,0.0,0.0,2300681250.0,904556500.0,617426312.5,82547695.3125,41768.0,128653703.125,21418701.1719,188831703.125,2116622250.0,927069000.0,380551500.0,112938203.125,421401812.5,0.0,407425906.25,328522312.5,57597000.0,420647625.0,354110781.25,355181500.0,591207312.5,0.0,9.0
0,000690,宝新能源,2039195312.5,广东,16,20171025,19970128,2175887812.5,1301010000.0,5562322500.0,24341127500.0,0.0,0.0,0.0,16401201000.0,3804543500.0,3742332250.0,609085750.0,101082.0,883294062.5,1961799.92676,2949126500.0,8490021000.0,1808557625.0,1351729375.0,199418203.125,328896500.0,357394812.5,492440187.5,-2300754500.0,149857093.75,325836000.0,319693406.25,319713187.5,2773379750.0,0.0,9.0
0,000691,亚太实业,290486308.594,甘肃,11,20171023,19970228,323270000.0,1901010000.0,1456399.9939,230119199.219,0.0,0.0,0.0,258174500.0,215598203.125,1529100.09766,10370699.2188,15794.0,90189406.25,13364300.7812,152605093.75,76179703.125,46028796.875,44926699.2188,0.0,-7398200.19531,0.0,5499099.60938,2943900.14648,182059390.625,-7401899.90234,-7401899.90234,-6833200.19531,-414911718.75,0.0,9.0
0,000692,惠天热电,532785898.438,辽宁,42,20171028,19970227,532833007.812,1301100000.0,-460748906.25,10950138750.0,0.0,0.0,0.0,5050536500.0,1797224500.0,2180842750.0,217017312.5,40453.0,2654861000.0,26680300.7812,379226593.75,1275869750.0,988987187.5,990245000.0,536518000.0,-193640296.875,-2931099.85352,-713323437.5,-74050796.875,451071593.75,-137791593.75,-117888093.75,-115098093.75,212413109.375,0.0,9.0
0,000693,*ST华泽,277355195.312,四川,36,20171031,19970226,543491914.062,1267600000.0,-907477421.875,17969905000.0,0.0,0.0,0.0,3790297250.0,3099855500.0,322591906.25,114356296.875,65669.0,2382508750.0,0.0,-30528701.1719,736447000.0,349484687.5,349907000.0,231770000.0,-110641398.438,0.0,-707300.048828,-1422700.07324,128559906.25,-115494500.0,-115494500.0,-115494500.0,73457796.875,0.0,9.0
0,000695,滨海能源,221721308.594,天津,42,20180102,19970218,222147500.0,1301100000.0,-69278701.1719,3870120000.0,0.0,0.0,0.0,1486875125.0,647887687.5,740306562.5,38777898.4375,15778.0,845593250.0,143632093.75,76083500.0,320326000.0,575605750.0,531272625.0,244368687.5,-6947399.90234,-512099.975586,53518796.875,8684000.0,144642312.5,3308399.90234,-2770400.14648,-7594799.80469,926799.987793,0.0,9.0
0,000697,炼石有色,453773203.125,陕西,36,20171031,19970325,559680000.0,1107400000.0,-252156503.906,13878800.0488,0.0,0.0,0.0,5000476000.0,1335817625.0,1069190125.0,165818203.125,38412.0,3508475000.0,55955699.2188,566848062.5,1258302750.0,420223500.0,319627875.0,330177375.0,-186850390.625,1174400.02441,-264047406.25,339316281.25,178901796.875,-186974812.5,-195053000.0,-191835906.25,68823000.0,0.0,9.0
0,000698,沈阳化工,432352812.5,辽宁,19,20171031,19970220,819514375.0,1243010000.0,2527739375.0,60884600000.0,0.0,0.0,0.0,9607774000.0,3264891250.0,5069031500.0,769656500.0,59504.0,4202315000.0,-11450200.1953,1336320000.0,4358835500.0,9292945000.0,8582561000.0,47565699.2188,126890304.688,0.0,163438796.875,-200924203.125,363687187.5,208031796.875,177795000.0,177042312.5,1889484750.0,0.0,9.0
0,000700,模塑科技,697383828.125,江苏,7,20180122,19970228,827178593.75,1275050000.0,1660361718.75,22525695000.0,0.0,0.0,180.000007153,6794270000.0,2508267750.0,1363471875.0,129867695.312,45520.0,2564822750.0,0.0,192911187.5,3109854500.0,2551356250.0,2023875125.0,510438718.75,163691390.625,141204812.5,53645296.875,329767375.0,441115781.25,163712203.125,131751703.125,131751703.125,1279305750.0,4.14699983597,9.0
0,000701,厦门信达,377894296.875,福建,25,20171117,19970226,406613007.812,220000.0,965670937.5,2.7664684e+11,0.0,0.0,50.0000007451,19698468000.0,15791778000.0,1624480625.0,264993593.75,48637.0,13322451000.0,534690000.0,1995498500.0,4998780500.0,37672872000.0,36772404000.0,4768181000.0,151313500.0,33665500.0,-4845154500.0,-60043597.6562,3941368750.0,174329906.25,137309296.875,96487101.5625,666485062.5,7.87300014496,9.0
0,000702,正虹科技,266634609.375,湖南,17,20171026,19970318,266634609.375,1201010000.0,-42763598.6328,9313949375.0,0.0,0.0,0.0,678621312.5,277841906.25,251658296.875,29439398.4375,33946.0,186489203.125,2860600.09766,182578406.25,472792875.0,970668625.0,866315937.5,3584500.0,10825899.4141,486500.0,3464500.0,-13096000.0,161350406.25,23590300.7812,16146400.3906,17253000.0,-32722300.7812,0.0,9.0
0,000703,恒逸石化,1472685468.75,广西,27,20171025,19970328,1648424375.0,1247010000.0,5028001250.0,2.2134696e+11,0.0,0.0,829.999983311,31438690000.0,11278555000.0,7828512500.0,254716500.0,15659.0,14776320000.0,3635808500.0,5149765500.0,12433379000.0,47089936000.0,45288660000.0,1232721500.0,1631131125.0,594860125.0,290903812.5,-683391812.5,2183669750.0,1649095625.0,1515124500.0,1351014250.0,5691614500.0,0.0,9.0
0,000705,浙江震元,281942207.031,浙江,12,20171030,19970410,334123281.25,1701600000.0,275438496.094,17783765000.0,0.0,0.0,0.0,2083436125.0,1170823875.0,554013625.0,79929703.125,32811.0,688618125.0,20896599.6094,536810500.0,1348706125.0,1883226500.0,1580700500.0,448816406.25,61828796.875,1129599.97559,61882796.875,-11214900.3906,360704500.0,61742402.3438,48177500.0,46515097.6562,373930687.5,0.0,9.0
0,000707,双环科技,464144296.875,湖北,19,20171031,19970415,464145781.25,1243010000.0,-2010194375.0,31099535000.0,0.0,0.0,0.0,11169390000.0,6513175500.0,3043968500.0,381981093.75,45555.0,8681297000.0,51164601.5625,733621812.5,888584500.0,2959055500.0,2464038750.0,386323093.75,-33335000.0,-17402900.3906,292640281.25,820736125.0,3736580500.0,30981699.2188,28522800.7812,31043300.7812,-577052000.0,0.0,9.0
0,000708,大冶特钢,449408515.625,湖北,3,20171027,19970326,449408515.625,1265100000.0,2139737812.5,50764240000.0,0.0,0.0,0.0,6314461000.0,3608569000.0,2580887750.0,19556400.3906,26783.0,2325357750.0,0.0,485653406.25,3911917500.0,7386934500.0,6581994500.0,409580687.5,350874406.25,0.0,-219428906.25,-352283906.25,1007918250.0,325681187.5,278516687.5,278516687.5,2750741250.0,0.0,9.0
0,000709,河钢股份,10616897500.0,河北,3,20171025,19970416,10618607500.0,1265050000.0,9333468750.0,5.9111944e+11,0.0,0.0,0.0,1.87784352e+11,54776184000.0,1.01270928e+11,377920000.0,449209.0,1.11125432e+11,1684486250.0,23205816000.0,46218004000.0,86905712000.0,76619168000.0,2323556000.0,3021142750.0,108865703.125,11822782000.0,3024671500.0,26244912000.0,3018084000.0,2329772250.0,2195077250.0,10145728000.0,0.0,9.0
0,000710,贝瑞基因,151200000.0,四川,9,20171027,19970422,354605898.438,2037010000.0,919186718.75,6451569375.0,0.0,0.0,479.999989271,1637933125.0,1048978625.0,448328187.5,9213000.0,21788.0,138922406.25,14067199.2188,891654625.0,1474591250.0,812358250.0,309762000.0,426776812.5,175665187.5,-564900.024414,-16771400.3906,234843812.5,113134500.0,190324812.5,170803593.75,159859703.125,214845906.25,0.0,9.0
0,000711,京蓝科技,337453906.25,黑龙江,24,20171115,19970411,730545937.5,1687990000.0,-318824394.531,297105000.0,0.0,0.0,209.999993443,7887945000.0,5409451000.0,191026000.0,102877695.312,15817.0,3200748000.0,98029906.25,3129859500.0,4097374750.0,913895625.0,616155375.0,802727750.0,136235906.25,612400.024414,-741175937.5,-20339398.4375,2682551500.0,137054203.125,147507796.875,143557203.125,206617406.25,0.0,9.0
0,000712,锦龙股份,895259218.75,广东,1,20171031,19970415,896000000.0,1821210000.0,2726224062.5,16399685000.0,0.0,0.0,0.0,32657110000.0,27500050000.0,69994304.6875,452240781.25,65007.0,22187816000.0,1866266500.0,718164000.0,3736759750.0,17818900.3906,3629599.85352,0.0,264644312.5,725219687.5,-2576304000.0,-630351000.0,599.999964237,287230375.0,241571312.5,195609093.75,1921380125.0,0.0,9.0
0,000713,丰乐种业,298875996.094,安徽,17,20171030,19970422,298875996.094,1001010000.0,-780439687.5,6659155625.0,0.0,0.0,0.0,2422202000.0,1441963125.0,411726812.5,171348203.125,33500.0,1015185500.0,38386203.125,504909812.5,1335979250.0,929826125.0,846299625.0,114875000.0,-82078601.5625,1504000.0,-158928296.875,-63107402.3438,761503125.0,-40054500.0,-41384300.7812,-40415800.7812,373279218.75,0.0,9.0
0,000715,中兴商业,278565605.469,辽宁,12,20171021,19970508,279005996.094,1711300000.0,312452304.688,18050510000.0,0.0,0.0,0.0,2186966500.0,975835312.5,790522125.0,224551093.75,17210.0,699009000.0,0.0,316718000.0,1248004000.0,1817118125.0,1454290500.0,1679299.92676,71001804.6875,2031000.0,136765187.5,16530900.3906,40229500.0,70492203.125,52339703.125,52339703.125,516591500.0,0.0,9.0
0,000716,黑芝麻,580535390.625,广西,14,20180116,19970418,711014609.375,1203990000.0,604695117.188,11759710000.0,0.0,0.0,140.000000596,3697886000.0,1740910625.0,706249625.0,464210781.25,50284.0,992356000.0,136697203.125,1083352750.0,2038752375.0,1495588750.0,1085205250.0,204114203.125,84688398.4375,9391599.60938,180202890.625,-53892796.875,280449500.0,90440593.75,92158601.5625,90739203.125,313393687.5,3.22199988365,9.0
0,000717,韶钢松山,2419524375.0,广东,3,20171114,19970508,2419524375.0,1265100000.0,-1127132812.5,94271560000.0,0.0,0.0,0.0,15031431000.0,4744139000.0,8063840500.0,193029812.5,141767.0,12139472000.0,0.0,3229345000.0,2209346750.0,18534176000.0,15920072000.0,307350687.5,1965922625.0,59326000.0,1412453500.0,-75208601.5625,1941685625.0,1750262375.0,1750262375.0,1750262375.0,-4080988750.0,0.0,9.0
0,000718,苏宁环球,2289111406.25,吉林,11,20171027,19970408,3034636250.0,1901010000.0,8055421250.0,41121230000.0,0.0,0.0,0.0,19999576000.0,18130416000.0,134280593.75,24765800.7812,94651.0,9935198000.0,1004175500.0,1037569500.0,7470286000.0,2883640000.0,1821318125.0,538156375.0,695587500.0,30276398.4375,1494405000.0,-111590593.75,12707584000.0,699720500.0,538007000.0,537502687.5,3180593500.0,0.0,9.0
0,000719,中原传媒,667147578.125,河南,18,20171026,19970331,1023203828.12,2101010000.0,4576335937.5,50726905000.0,0.0,0.0,0.0,10958810000.0,6858963000.0,1155838000.0,994652125.0,19131.0,3341185000.0,30961898.4375,2751261000.0,6940120500.0,5571859000.0,3945610000.0,1433165625.0,417320312.5,23284699.2188,-6899600.09766,-1179910125.0,1321031000.0,481571812.5,470120375.0,466557375.0,2998049000.0,0.0,9.0
0,000720,新能泰山,863460000.0,山东,16,20180118,19970509,1289650937.5,1301010000.0,-562270703.125,18021757500.0,0.0,0.0,-449.999988079,8589031000.0,4214314500.0,3372059750.0,176247000.0,88667.0,4153572750.0,306454625.0,559613500.0,987498687.5,1941300500.0,1872186500.0,599525687.5,-587131500.0,-2636500.0,-157511906.25,-246547796.875,3184906000.0,-581498625.0,-596859125.0,-579415750.0,-1008363437.5,0.76599997282,9.0
0,000721,西安饮食,435820898.438,陕西,10,20171027,19970430,499055898.438,2030010000.0,182307304.688,3800239375.0,0.0,0.0,0.0,1133714000.0,499033093.75,316583687.5,22117400.3906,61030.0,359672500.0,8153000.0,55514601.5625,669288125.0,368157812.5,231682687.5,23315701.1719,-1955000.0,2066600.09766,3958100.09766,36446699.2188,31877900.3906,-1236699.95117,-4316000.0,-3985500.0,63861000.0,0.0,9.0
0,000722,湖南发展,464155898.438,湖南,16,20171028,19970522,464158281.25,1301010000.0,1386773750.0,2299710000.0,0.0,0.0,0.0,3139682750.0,958622187.5,1615044500.0,13838000.0,40162.0,70530898.4375,141327687.5,2137740500.0,2788512000.0,207713812.5,91339101.5625,17765601.5625,115068203.125,39407898.4375,101747000.0,92690093.75,64403796.875,114976796.875,87567593.75,93425398.4375,164742000.0,0.0,9.0
0,000723,美锦能源,1081244375.0,山西,20,20171030,19970515,4105932187.5,1241150000.0,3645318437.5,43713380000.0,0.0,0.0,0.0,13291108000.0,4926869000.0,6471147000.0,518569218.75,32086.0,4260825500.0,627086812.5,1760946000.0,7533582500.0,9401536000.0,7137580500.0,1285729250.0,1259569250.0,11223700.1953,984910937.5,534897312.5,1463498625.0,1277365250.0,965290750.0,855161312.5,1553393125.0,0.0,9.0
0,000725,京东方Ａ,33860495000.0,北京,35,20171031,20010112,34798400000.0,1251100000.0,1406679531.25,4.5841904e+11,936113515.625,0.0,0.0,2.38955648e+11,96013184000.0,80589872000.0,3285107500.0,1208507.0,47385500000.0,21059052000.0,38661932000.0,83724704000.0,69408352000.0,51275396000.0,15052230000.0,8107804500.0,61147898.4375,18491008000.0,-2162873500.0,9363701000.0,8147055500.0,6794029000.0,6475667500.0,9440144000.0,0.0,9.0
0,000726,鲁 泰Ａ,560713085.938,山东,15,20171027,20001225,922602265.625,1211050000.0,5811611250.0,42652410000.0,242385097.656,0.0,0.0,9519312000.0,3221736250.0,5093113500.0,478132375.0,57584.0,1768679250.0,493031406.25,753484000.0,7039666000.0,4622284000.0,3218355500.0,304887593.75,730597250.0,4803599.60938,834029937.5,22649199.2188,1890682250.0,733183187.5,619575500.0,590108625.0,4448695000.0,0.0,9.0
0,000727,华东科技,2442452656.25,江苏,35,20171028,19970520,4529566875.0,1251100000.0,-397591406.25,6647681875.0,0.0,0.0,0.0,34068864000.0,5729434500.0,25117218000.0,1020095750.0,128818.0,5797536000.0,7427309500.0,6573527000.0,10495652000.0,4416595500.0,4508703000.0,854286125.0,-413179093.75,-58342402.3438,-187688812.5,-230341406.25,2284626000.0,-383693781.25,-384247000.0,-275627218.75,-706783625.0,0.0,9.0
0,000728,国元证券,2946150000.0,安徽,1,20171030,19970616,3365447187.5,1821210000.0,9535525625.0,24024370000.0,0.0,0.0,300.000011921,76604392000.0,0.0,1392370500.0,41791203.125,117784.0,0.0,143843406.25,8853032000.0,20889182000.0,2498871250.0,0.0,0.0,1149273125.0,1312813125.0,-2113007250.0,-2206128000.0,0.0,1150252750.0,900773187.5,890368812.5,4977761500.0,7.53999996185,9.0
0,000729,燕京啤酒,2509301562.5,北京,37,20171031,19970716,2818539375.0,1205010000.0,6182711875.0,1.0371551e+11,0.0,0.0,0.0,18728292000.0,6702202500.0,9795248000.0,979843437.5,65416.0,4533296000.0,876850687.5,4595094500.0,13298925000.0,10192650000.0,6179932000.0,154391109.375,664662812.5,7229099.60938,1737854500.0,534422125.0,3714109000.0,831029750.0,656772437.5,610379812.5,4053909750.0,0.0,9.0
